d_admdong_cd,st_time_cd,cnt_2030,total_cnt
11740660,02,4044.27,10417.04
11740660,03,2919.27,8591.61
11740660,04,2846.8,12292.68
11740660,05,4888.32,23522.66
11740660,06,9485.31,43534.43
11740660,0700,5777.62,23184.07
11740660,0720,7390.719999999999,29141.18
11740660,0740,9054.22,33600.84
11740660,0800,10340.27,38488.56
11740660,0820,9975.08,41180.75
11740660,0840,9120.97,35168.92
11740660,0900,8216.22,35249.37
11740660,0920,8393.66,35511.44
11740660,0940,7466.46,30854.69
11740660,10,21679.69,88219.47
11740660,11,26720.95,103155.79000000001
11740660,12,27361.59,101313.55
11740660,13,26432.29,100842.61
11740660,14,23331.52,93881.14
11740660,15,25678.44,102553.69
11740660,16,28753.24,111483.99
11740660,1700,12439.1,42705.22
11740660,1720,12451.04,40438.58
11740660,1740,12988.3,39999.09
11740660,1800,19070.48,51611.89
11740660,1820,12754.61,37132.95
11740660,1840,11137.35,32558.69
11740660,1900,11429.91,32410.53
11740660,1920,9476.8,28342.88
11740660,1940,9457.33,27177.91
11740660,20,25573.51,70506.92
11740660,21,22851.89,58791.03
11740660,22,14311.199999999999,37256.07
11740660,23,2595.0299999999997,7281.81
11740685,00,5811.43,14315.039999999999
11740685,01,11822.78,28073.87
11740685,02,8544.73,21389.04
11740685,03,6422.74,17716.86
11740685,04,6381.87,23717.22
11740685,05,11876.56,49465.34
11740685,06,27274.51,102886.4
11740685,0700,14050.46,50602.03
11740685,0720,17224.23,59873.0
11740685,0740,19338.35,65729.74
11740685,0800,19614.39,72736.03
11740685,0820,17353.920000000002,72382.59
11740685,0840,14164.199999999999,61886.24
11740685,0900,12761.65,58015.13
11740685,0920,12207.56,58435.409999999996
11740685,0940,11054.99,54546.13
11740685,10,32659.65,155611.27
11740685,11,37767.21,162498.31
11740685,12,45705.65,183976.7
11740685,13,44695.17,185183.09
11740685,14,42564.07,181662.91
11740685,15,45080.54,190690.46
11740685,16,53791.840000000004,202399.34
11740685,1700,24116.03,76095.7
11740685,1720,24475.28,73615.13
11740685,1740,24862.35,73216.33
11740685,1800,36705.1,93404.41
11740685,1820,24043.75,67623.13
11740685,1840,21260.329999999998,60900.14
11740685,1900,21992.64,60545.85
11740685,1920,18292.05,51880.61
11740685,1940,18585.170000000002,50993.53
11740685,20,54048.99,142025.26
11740685,21,47713.01,119579.7
11740685,22,30108.98,74460.67
11740685,23,5182.28,14184.76
11740690,00,2333.27,6274.4
11740690,01,4449.35,12804.33
11740690,02,3081.0499999999997,8946.6
11740690,03,2120.34,6994.87
11740690,04,2091.22,8613.55
11740690,05,3121.64,17940.74
11740690,06,5977.41,39650.62
11740690,0700,3571.21,22741.56
11740690,0720,4189.18,29171.6
11740690,0740,4616.31,29353.56
11740690,0800,4697.75,27472.48
11740690,0820,4380.34,27349.76
11740690,0840,4726.0,21302.45
11740690,0900,4555.72,20533.92
11740690,0920,4198.09,19229.54
11740690,0940,3752.87,18689.85
11740690,10,12606.18,59489.979999999996
11740690,11,15229.630000000001,67396.74
11740690,12,17072.33,76374.08
11740690,13,17573.670000000002,80585.19
11740690,14,17989.36,84669.12
11740690,15,20622.64,92879.09
11740690,16,24467.34,104730.15
11740690,1700,10742.61,38555.94
11740690,1720,10725.75,38542.82
11740690,1740,10984.05,39862.53
11740690,1800,16532.79,49654.75
11740690,1820,10939.09,37521.76
11740690,1840,10061.75,34115.88
11740690,1900,10626.67,35037.53
11740690,1920,8590.65,31408.29
11740690,1940,8885.94,31190.79
11740690,20,25389.43,84632.95
11740690,21,23586.51,76311.54
11740690,22,12617.210000000001,43629.52
11740690,23,1668.55,6271.91
11740700,00,2468.52,6160.19
11740700,01,4572.01,12275.38
11740700,02,3794.35,10260.33
11740700,03,2839.91,7882.8
11740700,04,2502.61,10065.12
11740700,05,4466.47,21446.37
11740700,06,10879.86,45186.2
11740700,0700,6043.3,23829.97
11740700,0720,6837.69,28423.74
11740700,0740,7398.27,30570.579999999998
11740700,0800,7256.5,28565.42
11740700,0820,5405.15,26926.329999999998
11740700,0840,3947.49,21638.24
11740700,0900,3438.3,22361.32
11740700,0920,3667.79,21166.81
11740700,0940,3402.22,19905.02
11740700,10,10176.64,56979.83
11740700,11,12394.27,64103.33
11740700,12,14529.619999999999,72523.17
11740700,13,13703.48,70326.31999999999
11740700,14,13895.93,70188.55
11740700,15,15088.789999999999,73800.41
11740700,16,18364.01,80114.95
11740700,1700,8096.0199999999995,30586.64
11740700,1720,8455.05,30168.7
11740700,1740,9046.93,31265.7
11740700,1800,13013.17,37883.77
11740700,1820,8547.64,28498.62
11740700,1840,7780.99,26296.29
11740700,1900,7955.92,25010.77
11740700,1920,6305.2,21846.18
11740700,1940,6606.41,22339.71
11740700,20,19775.23,60966.47
11740700,21,18560.72,54255.340000000004
11740700,22,12038.68,35469.41
11740700,23,1967.51,5953.71
26110000,00,2.9,13.37
26110000,01,15.44,31.41
26110000,02,11.86,14.75
26110000,03,31.52,116.31
26110000,04,214.51999999999998,540.55
26110000,05,770.8100000000001,1825.6000000000001
26110000,06,1066.55,2600.92
26110000,0700,431.58,962.08
26110000,0720,457.77,977.88
26110000,0740,456.09000000000003,1163.97
26110000,0800,571.49,1407.98
26110000,0820,415.91,988.66
26110000,0840,398.48,1028.26
26110000,0900,420.68,928.57
26110000,0920,390.15,887.35
26110000,0940,451.53,890.09
26110000,10,811.94,1892.3
26110000,11,697.3,1557.06
26110000,12,837.08,2101.73
26110000,13,916.36,2159.39
26110000,14,772.18,1674.8899999999999
26110000,15,696.5,1645.8600000000001
26110000,16,435.49,1029.89
26110000,1700,137.75,261.39
26110000,1720,113.14,242.23
26110000,1740,130.75,281.32
26110000,1800,209.4,312.39
26110000,1820,188.94,304.67
26110000,1840,163.34,256.0
26110000,1900,174.83,318.34000000000003
26110000,1920,112.25,238.56
26110000,1940,180.94,285.92
26110000,20,217.61,333.4
26110000,21,11.82,18.85
26140000,00,19.38,41.36
26140000,01,23.759999999999998,60.629999999999995
26140000,02,24.5,89.19
26140000,03,43.59,79.44
26140000,04,127.81,358.92
26140000,05,297.4,826.75
26140000,06,295.46,993.35
26140000,0700,110.66,383.16
26140000,0720,94.34,319.0
26140000,0740,101.87,315.04
26140000,0800,141.76,425.65
26140000,0820,94.87,330.65
26140000,0840,93.65,247.51
26140000,0900,80.95,334.95
26140000,0920,94.69,340.77
26140000,0940,112.82,298.46999999999997
26140000,10,301.81,961.86
26140000,11,356.07,833.9
26140000,12,470.98,1297.04
26140000,13,406.38,1259.53
26140000,14,395.63,1156.15
26140000,15,414.27,1288.89
26140000,16,343.45,904.39
26140000,1700,95.32,278.51
26140000,1720,98.22,254.46
26140000,1740,88.34,246.47
26140000,1800,104.0,273.3
26140000,1820,98.92999999999999,234.02
26140000,1840,139.48000000000002,318.68
26140000,1900,123.96000000000001,264.32
26140000,1920,102.21,236.88
26140000,1940,41.85,82.67999999999999
26140000,20,43.93,92.89
26140000,21,3.36,3.36
26170000,00,24.740000000000002,67.11
26170000,01,39.24,104.0
26170000,02,22.45,160.82
26170000,03,80.97,263.69
26170000,04,633.59,1820.44
26170000,05,1792.18,4589.36
26170000,06,2925.61,7224.13
26170000,0700,1232.28,2739.81
26170000,0720,1274.6100000000001,2838.09
26170000,0740,1399.1200000000001,3071.34
26170000,0800,1493.59,3342.66
26170000,0820,1059.13,2693.43
26170000,0840,1038.12,2585.79
26170000,0900,1197.04,2784.46
26170000,0920,1108.93,2548.09
26170000,0940,1032.98,2508.98
26170000,10,2126.93,5397.21
26170000,11,1208.84,2905.93
26170000,12,1639.53,4190.14
26170000,13,1790.79,4262.47
26170000,14,1514.66,3992.45
26170000,15,1797.79,4528.97
26170000,16,1275.03,3201.92
26170000,1700,322.82,882.93
26170000,1720,319.76,829.6800000000001
26170000,1740,317.63,771.92
26170000,1800,372.04,731.83
26170000,1820,277.91,582.7
26170000,1840,237.9,507.99
26170000,1900,367.0,680.11
26170000,1920,233.49,514.73
26170000,1940,146.01,275.35
26170000,20,259.39,459.34000000000003
26170000,21,0.0,6.08
26170000,22,3.07,6.699999999999999
26170000,23,3.07,3.07
26200000,00,7.470000000000001,26.369999999999997
26200000,01,12.8,28.78
26200000,02,15.26,37.260000000000005
26200000,03,53.03,156.37
26200000,04,175.66,441.27
26200000,05,324.93,1036.22
26200000,06,578.63,1582.23
26200000,0700,160.99,530.05
26200000,0720,189.96,537.84
26200000,0740,168.77,505.09999999999997
26200000,0800,151.83,596.01
26200000,0820,153.65,509.78
26200000,0840,166.34,406.88
26200000,0900,178.02,491.28
26200000,0920,108.79,342.32
26200000,0940,152.87,358.96999999999997
26200000,10,341.95,932.33
26200000,11,269.92,731.7
26200000,12,381.28000000000003,1142.1
26200000,13,340.97,1096.3
26200000,14,366.78000000000003,1051.0
26200000,15,333.92,1014.09
26200000,16,281.65,882.43
26200000,1700,78.86,236.4
26200000,1720,97.67,239.07
26200000,1740,83.19,239.06
26200000,1800,108.25,277.34
26200000,1820,72.21000000000001,214.14000000000001
26200000,1840,80.47,248.48
26200000,1900,109.34,261.7
26200000,1920,37.03,121.28
26200000,1940,61.41,113.78
26200000,20,35.15,88.06
26200000,21,0.0,2.29
26230000,00,45.21,87.96000000000001
26230000,01,91.74,301.03
26230000,02,40.48,170.97
26230000,03,65.19,266.73
26230000,04,606.14,1322.12
26230000,05,1351.29,2917.29
26230000,06,2041.32,4294.53
26230000,0700,819.42,1612.83
26230000,0720,714.02,1353.35
26230000,0740,766.63,1361.23
26230000,0800,874.02,1672.42
26230000,0820,690.39,1363.53
26230000,0840,712.35,1376.99
26230000,0900,804.47,1484.82
26230000,0920,763.83,1438.1299999999999
26230000,0940,668.43,1348.88
26230000,10,1850.96,3622.34
26230000,11,1601.7,3086.23
26230000,12,2206.87,4849.84
26230000,13,2465.32,5735.86
26230000,14,2274.18,4876.67
26230000,15,2495.67,5466.6900000000005
26230000,16,2055.83,4477.05
26230000,1700,676.05,1429.88
26230000,1720,610.36,1299.47
26230000,1740,495.96,1168.87
26230000,1800,726.03,1359.94
26230000,1820,623.54,1281.89
26230000,1840,617.87,1265.2
26230000,1900,628.07,1214.74
26230000,1920,452.99,811.87
26230000,1940,223.15,441.95
26230000,20,342.05,634.15
26230000,21,30.34,50.72
26230000,22,0.0,4.16
26260000,00,23.7,61.559999999999995
26260000,01,32.09,78.88
26260000,02,39.38,79.83
26260000,03,75.31,174.76
26260000,04,179.9,508.72
26260000,05,492.03,1342.8799999999999
26260000,06,623.96,1709.3899999999999
26260000,0700,297.34000000000003,658.5500000000001
26260000,0720,225.67,565.0500000000001
26260000,0740,201.71,468.33
26260000,0800,226.57,594.96
26260000,0820,178.06,575.22
26260000,0840,166.02,476.17
26260000,0900,204.92,578.76
26260000,0920,240.45000000000002,625.35
26260000,0940,178.89,481.26
26260000,10,467.90999999999997,1634.67
26260000,11,547.59,1730.78
26260000,12,949.61,3046.9
26260000,13,1094.12,3476.11
26260000,14,1088.7,3521.14
26260000,15,1155.45,3727.02
26260000,16,986.72,3153.54
26260000,1700,408.21,1082.88
26260000,1720,362.73,960.57
26260000,1740,371.57,993.61
26260000,1800,432.83,959.33
26260000,1820,342.9,934.58
26260000,1840,319.84000000000003,854.46
26260000,1900,327.37,822.77
26260000,1920,213.33,582.24
26260000,1940,122.08,362.45
26260000,20,163.53,386.62
26260000,21,20.66,34.08
26260000,22,0.0,3.93
26290000,00,26.37,107.57
26290000,01,48.42,177.17000000000002
26290000,02,26.07,179.79999999999998
26290000,03,50.59,230.22
26290000,04,357.77,997.9300000000001
26290000,05,771.11,2231.26
26290000,06,1080.8799999999999,2979.06
26290000,0700,325.99,871.54
26290000,0720,308.02,756.84
26290000,0740,356.73,850.91
26290000,0800,327.15,939.55
26290000,0820,366.01,864.67
26290000,0840,286.22,814.77
26290000,0900,333.36,824.82
26290000,0920,317.62,861.29
26290000,0940,322.01,922.95
26290000,10,790.01,2140.19
26290000,11,675.98,1987.39
26290000,12,953.69,2840.72
26290000,13,1205.15,3574.2
26290000,14,1107.94,3365.71
26290000,15,1173.04,3612.78
26290000,16,924.2,2828.29
26290000,1700,344.13,980.4
26290000,1720,307.43,877.19
26290000,1740,384.24,1001.35
26290000,1800,359.56,967.02
26290000,1820,362.49,897.66
26290000,1840,319.95,807.15
26290000,1900,345.2,795.83
26290000,1920,213.8,525.05
26290000,1940,129.97,325.63
26290000,20,135.98,379.09
26290000,21,11.5,14.8
26320000,00,16.98,28.779999999999998
26320000,01,19.45,68.54
26320000,02,2.49,37.660000000000004
26320000,03,13.11,90.26
26320000,04,121.75,329.71
26320000,05,205.94,675.9200000000001
26320000,06,257.64,1028.3899999999999
26320000,0700,63.57,374.05
26320000,0720,70.56,274.46
26320000,0740,100.28,322.22
26320000,0800,117.28,383.79
26320000,0820,124.96,434.42
26320000,0840,138.14,384.84000000000003
26320000,0900,164.39000000000001,476.06
26320000,0920,178.03,459.72
26320000,0940,114.97,419.05
26320000,10,311.44,1053.05
26320000,11,419.18,1333.58
26320000,12,729.1,2207.65
26320000,13,598.43,2144.9
26320000,14,616.64,2036.9
26320000,15,809.2,2531.02
26320000,16,896.3100000000001,2649.93
26320000,1700,349.79,867.3299999999999
26320000,1720,271.48,814.4
26320000,1740,191.16,465.81
26320000,1800,307.37,725.8199999999999
26320000,1820,262.71,676.13
26320000,1840,263.2,655.8
26320000,1900,217.49,567.74
26320000,1920,208.52,438.86
26320000,1940,119.95,290.82
26320000,20,161.48,321.93
26320000,21,9.64,16.97
26350000,00,23.07,86.26
26350000,01,73.9,221.68
26350000,02,43.13,161.14000000000001
26350000,03,152.97,425.56
26350000,04,719.03,1910.54
26350000,05,1682.69,4503.93
26350000,06,2616.66,6824.24
26350000,0700,935.76,2513.75
26350000,0720,890.23,2229.07
26350000,0740,1004.49,2389.96
26350000,0800,1084.0,2612.96
26350000,0820,939.17,2543.88
26350000,0840,839.56,2256.55
26350000,0900,877.93,2318.76
26350000,0920,817.81,2133.68
26350000,0940,752.71,1970.37
26350000,10,2308.25,6083.25
26350000,11,1945.24,4957.1
26350000,12,2619.66,7292.28
26350000,13,2623.84,7515.64
26350000,14,2455.71,7046.54
26350000,15,2313.72,6642.89
26350000,16,1799.69,5652.7300000000005
26350000,1700,600.21,1718.7
26350000,1720,656.48,1800.58
26350000,1740,534.85,1502.03
26350000,1800,540.04,1395.78
26350000,1820,597.05,1566.27
26350000,1840,514.1899999999999,1283.38
26350000,1900,488.46,1229.97
26350000,1920,308.07,778.31
26350000,1940,171.3,524.12
26350000,20,185.99,515.93
26350000,21,26.94,80.51
26350000,22,14.809999999999999,27.91
26350000,23,3.9,6.74
26380000,00,8.85,121.21
26380000,01,57.3,142.84
26380000,02,34.12,148.46
26380000,03,60.24,196.36
26380000,04,170.99,550.85
26380000,05,294.69,1054.7
26380000,06,432.96,1351.92
26380000,0700,167.65,529.49
26380000,0720,149.74,531.76
26380000,0740,200.91,497.41
26380000,0800,159.68,556.55
26380000,0820,127.58,483.27
26380000,0840,133.59,412.92
26380000,0900,136.36,515.9
26380000,0920,142.02,421.26
26380000,0940,163.93,463.31
26380000,10,417.01,1425.3899999999999
26380000,11,510.67,1452.14
26380000,12,706.17,2441.81
26380000,13,874.25,2655.6
26380000,14,821.49,2472.7
26380000,15,756.29,2404.16
26380000,16,722.13,2176.25
26380000,1700,162.94,591.56
26380000,1720,164.08,571.4
26380000,1740,237.22,640.61
26380000,1800,269.86,661.52
26380000,1820,204.4,538.77
26380000,1840,201.1,577.32
26380000,1900,258.89,622.05
26380000,1920,210.56,376.75
26380000,1940,119.25,287.51
26380000,20,141.79,323.39
26380000,21,4.68,23.96
26380000,22,0.0,1.91
26410000,00,41.730000000000004,104.32
26410000,01,60.440000000000005,198.07
26410000,02,18.13,93.01
26410000,03,40.17,145.94
26410000,04,189.65,646.36
26410000,05,418.22,1317.8
26410000,06,575.21,1778.15
26410000,0700,197.52,645.46
26410000,0720,194.59,568.82
26410000,0740,170.94,523.77
26410000,0800,267.24,671.42
26410000,0820,212.01,619.97
26410000,0840,174.19,510.48
26410000,0900,209.28,551.56
26410000,0920,124.38,496.69
26410000,0940,191.85,505.53
26410000,10,457.72,1450.77
26410000,11,536.4,1677.22
26410000,12,650.33,1921.32
26410000,13,768.3,2393.59
26410000,14,705.16,2373.79
26410000,15,727.27,2536.02
26410000,16,749.1,2260.35
26410000,1700,212.13,693.63
26410000,1720,207.89,611.24
26410000,1740,218.34,663.37
26410000,1800,311.24,688.39
26410000,1820,246.15,650.99
26410000,1840,209.78,523.6
26410000,1900,193.93,532.64
26410000,1920,110.38000000000001,294.83
26410000,1940,77.08,162.72
26410000,20,67.12,154.99
26410000,21,4.16,4.16
26410000,22,4.16,4.16
26410000,23,4.16,4.16
26440000,00,9.709999999999999,123.62
26440000,01,77.2,373.75
26440000,02,57.54,380.02
26440000,03,68.44,409.03
26440000,04,338.28,1041.09
26440000,05,701.67,2339.91
26440000,06,1216.61,3566.26
26440000,0700,525.46,1672.96
26440000,0720,578.96,1529.21
26440000,0740,389.42,1210.58
26440000,0800,481.85,1203.51
26440000,0820,419.56,1093.41
26440000,0840,385.03,1161.4
26440000,0900,592.11,1444.75
26440000,0920,527.37,1412.22
26440000,0940,445.43,1363.08
26440000,10,1428.53,3957.86
26440000,11,867.33,2616.38
26440000,12,982.1800000000001,2745.02
26440000,13,1013.52,3024.81
26440000,14,1094.64,3313.5
26440000,15,1126.6,2973.18
26440000,16,1107.89,2700.28
26440000,1700,297.2,687.97
26440000,1720,321.72,765.47
26440000,1740,350.65,912.92
26440000,1800,320.15000000000003,1087.02
26440000,1820,513.99,1403.2
26440000,1840,602.37,1443.28
26440000,1900,463.55,1269.87
26440000,1920,368.87,849.39
26440000,1940,304.9,731.46
26440000,20,304.13,735.68
26440000,21,16.67,49.83
26440000,22,3.47,11.969999999999999
26440000,23,2.58,9.11
26470000,00,13.1,50.59
26470000,01,37.03,82.89
26470000,02,13.43,42.5
26470000,03,30.509999999999998,165.93
26470000,04,206.35999999999999,667.16
26470000,05,489.97,1480.59
26470000,06,610.84,1818.33
26470000,0700,224.46,669.08
26470000,0720,211.69,619.15
26470000,0740,189.03,596.04
26470000,0800,257.53000000000003,626.4
26470000,0820,171.89,505.69
26470000,0840,221.57999999999998,588.6800000000001
26470000,0900,181.17,554.63
26470000,0920,167.47,503.78000000000003
26470000,0940,242.65,661.43
26470000,10,516.26,1498.3400000000001
26470000,11,533.0,1423.42
26470000,12,810.96,2209.19
26470000,13,781.49,2277.0
26470000,14,843.37,2474.03
26470000,15,879.26,2565.86
26470000,16,799.64,2250.38
26470000,1700,264.99,623.73
26470000,1720,244.4,642.72
26470000,1740,245.38,659.37
26470000,1800,348.22,747.36
26470000,1820,260.58,669.83
26470000,1840,230.67,614.43
26470000,1900,221.24,488.35
26470000,1920,165.57999999999998,378.03
26470000,1940,96.3,255.98
26470000,20,111.16,302.3
26470000,21,3.13,32.12
26470000,22,2.26,2.26
26500000,00,28.79,45.39
26500000,01,39.6,70.28
26500000,02,27.46,85.24
26500000,03,76.6,172.45
26500000,04,352.45,703.29
26500000,05,741.94,1411.25
26500000,06,1153.77,2256.56
26500000,0700,490.64,879.05
26500000,0720,470.01,857.69
26500000,0740,415.27,787.4
26500000,0800,561.38,1050.65
26500000,0820,528.63,935.64
26500000,0840,534.61,896.72
26500000,0900,581.71,1042.77
26500000,0920,568.54,1002.15
26500000,0940,484.22,904.95
26500000,10,1352.12,2684.18
26500000,11,1079.54,2214.39
26500000,12,1603.56,3368.18
26500000,13,1813.94,3921.37
26500000,14,1564.6100000000001,3389.63
26500000,15,1557.29,3498.42
26500000,16,1109.41,2627.35
26500000,1700,424.1,884.4599999999999
26500000,1720,350.51,768.54
26500000,1740,311.71999999999997,674.23
26500000,1800,381.95,788.01
26500000,1820,421.68,826.06
26500000,1840,337.24,737.3
26500000,1900,362.38,774.6
26500000,1920,196.59,448.29999999999995
26500000,1940,132.60999999999999,231.1
26500000,20,211.81,359.26
26500000,21,0.0,3.5
26500000,22,1.93,1.93
26530000,00,13.09,51.95
26530000,01,44.14,122.06
26530000,02,21.54,69.01
26530000,03,34.0,139.46
26530000,04,125.74,527.53
26530000,05,309.77,1002.13
26530000,06,378.19,1279.65
26530000,0700,160.26,466.03000000000003
26530000,0720,117.65,406.25
26530000,0740,139.15,385.1
26530000,0800,117.55,403.51
26530000,0820,137.37,340.58
26530000,0840,124.68,426.44
26530000,0900,107.99,371.05
26530000,0920,210.92,622.03
26530000,0940,164.41,476.12
26530000,10,503.68,1404.25
